,reviewid,Energy,Danceability,Happiness,Loudness,Acousticness,Instrumentalness,Liveness,Speechiness,Key,Tempo,Duration
38,22690.0,0.23415714285714287,0.3565714285714285,0.15298571428571428,-11.56357142857143,0.6116285714285714,0.08042732857142856,0.11482857142857142,0.033742857142857144,5.857142857142857,104.965,327863.14285714284
39,22689.0,0.6427499999999999,0.5089375000000002,0.42201875,-6.761125,0.16720625,0.017727338125000002,0.33236250000000006,0.061825000000000005,4.1875,106.4716875,141294.9375
40,,,,,,,,,,,,
41,22681.0,0.49491666666666667,0.7075,0.23326666666666665,-8.989083333333335,0.09098774999999999,0.5734333333333334,0.19240000000000004,0.11261666666666666,4.916666666666667,121.87533333333334,396165.75
42,22698.0,0.5796666666666667,0.6466666666666667,0.2889,-10.990666666666668,0.09943333333333333,0.3260224333333333,0.21966666666666668,0.22233333333333336,8.0,157.0653333333333,319161.6666666667
43,22684.0,0.0759696,0.276,0.08349999999999999,-20.4394,0.9792,0.6581400000000001,0.09694,0.04498,4.6,105.24100000000001,276357.6
44,,,,,,,,,,,,
45,,,,,,,,,,,,
46,,,,,,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,22696.0,0.38289999999999996,0.6828,0.31767999999999996,-11.4492,0.5238,0.010061682999999998,0.14904,0.22208999999999998,6.8,114.70900000000002,267181.4
50,,,,,,,,,,,,
51,22687.0,0.63675,0.52725,0.38675000000000004,-7.71875,0.362375,0.20735425,0.21267499999999998,0.164825,5.0,95.79375,201685.75
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,22627.0,0.6780999999999999,0.7061,0.24763000000000007,-11.0913,0.034130230000000004,0.9067000000000001,0.11862999999999999,0.08371999999999999,6.8,124.93159999999997,697976.2
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,22657.0,0.46137500000000004,0.36124999999999996,0.08486250000000001,-16.791875,0.1122375,0.63402,0.18564999999999998,0.1817125,6.5,101.45437500000001,219666.375
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,22650.0,0.5860999999999998,0.5852,0.3912,-6.5074,0.14184170000000001,0.16337888999999997,0.18478,0.06917000000000001,6.3,137.075,230231.6
93,22651.0,0.6347,0.62165,0.4286849999999999,-10.4496,0.4332235000000001,0.5228920499999999,0.18745999999999996,0.08355000000000001,5.8,106.21755,128066.7
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
97,,,,,,,,,,,,
98,,,,,,,,,,,,
99,,,,,,,,,,,,
100,,,,,,,,,,,,
101,,,,,,,,,,,,
102,,,,,,,,,,,,
103,,,,,,,,,,,,
104,,,,,,,,,,,,
105,,,,,,,,,,,,
106,,,,,,,,,,,,
107,,,,,,,,,,,,
108,,,,,,,,,,,,
109,,,,,,,,,,,,
110,,,,,,,,,,,,
111,,,,,,,,,,,,
112,,,,,,,,,,,,
113,,,,,,,,,,,,
114,,,,,,,,,,,,
115,,,,,,,,,,,,
116,,,,,,,,,,,,
117,,,,,,,,,,,,
118,,,,,,,,,,,,
119,,,,,,,,,,,,
35,22678.0,0.8028461538461538,0.6040769230769231,0.6052307692307692,-6.201538461538462,0.33438461538461534,4.723076923076923e-05,0.3175692307692307,0.3761076923076923,7.0,122.10569230769231,177938.46153846153
36,,,,,,,,,,,,
37,22685.0,0.796,0.7731249999999998,0.6555,-5.3115,0.009596125,0.32320875,0.16521249999999998,0.10657499999999999,4.125,124.860625,286552.625
38,22690.0,0.23415714285714287,0.3565714285714285,0.15298571428571428,-11.56357142857143,0.6116285714285714,0.08042732857142856,0.11482857142857142,0.033742857142857144,5.857142857142857,104.965,327863.14285714284
39,22689.0,0.6427499999999999,0.5089375000000002,0.42201875,-6.761125,0.16720625,0.017727338125000002,0.33236250000000006,0.061825000000000005,4.1875,106.4716875,141294.9375
40,,,,,,,,,,,,
41,22681.0,0.49491666666666667,0.7075,0.23326666666666665,-8.989083333333335,0.09098774999999999,0.5734333333333334,0.19240000000000004,0.11261666666666666,4.916666666666667,121.87533333333334,396165.75
42,22698.0,0.5796666666666667,0.6466666666666667,0.2889,-10.990666666666668,0.09943333333333333,0.3260224333333333,0.21966666666666668,0.22233333333333336,8.0,157.0653333333333,319161.6666666667
43,22684.0,0.0759696,0.276,0.08349999999999999,-20.4394,0.9792,0.6581400000000001,0.09694,0.04498,4.6,105.24100000000001,276357.6
44,,,,,,,,,,,,
45,,,,,,,,,,,,
46,,,,,,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,22696.0,0.38289999999999996,0.6828,0.31767999999999996,-11.4492,0.5238,0.010061682999999998,0.14904,0.22208999999999998,6.8,114.70900000000002,267181.4
50,,,,,,,,,,,,
51,22687.0,0.63675,0.52725,0.38675000000000004,-7.71875,0.362375,0.20735425,0.21267499999999998,0.164825,5.0,95.79375,201685.75
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
